fips,Value_education,Value_poverty,Value_unemployment
02170,21.721428571535714,8.184615384615386,7.073076923076924
02180,22.714285714285715,17.953846153846154,13.18888888888889
02185,26.874193548709677,12.3,6.884615384615385
02188,24.827586207241378,19.984615384615385,14.88888888888889
02195,22.0000000009,28.31764705882353,16.799999999999997
02198,21.9000000005,17.62727272727273,13.53529411764706
02220,22.710714285392857,14.264285714285716,8.803703703703704
02230,23.90909090809091,18.630000000000003,38.35
02240,22.714285714,12.784615384615384,13.003703703703705
02275,22.1000000003,29.329411764705885,39.913333333333334
02282,28.85238095290476,22.65714285714286,18.408
02290,22.710714285642858,22.246153846153845,15.103703703703705
04000,24.9875,16.775,6.065217391304348
04001,22.282142857142855,23.746153846153845,13.055555555555555
04003,21.921428571785714,16.838461538461537,8.585185185185185
04005,21.785714286214283,13.207692307692307,9.022222222222222
04007,21.92857142892857,16.93076923076923,9.266666666666666
04009,22.457142857142856,17.784615384615385,9.314814814814815
04011,22.532142857142855,9.607692307692307,6.596153846153846
04012,20.994999999999997,20.43846153846154,8.714814814814815
04013,21.567857142857143,9.76923076923077,4.838461538461538
04015,21.853571428214284,18.576923076923077,8.85925925925926
04017,22.107142856785714,22.53076923076923,11.02962962962963
04019,21.717857142857145,13.261538461538462,8.207407407407409
04021,21.571428571428573,9.261538461538462,5.949999999999999
04023,22.075,19.569230769230767,12.122222222222222
04025,21.77857142842857,11.892307692307693,8.28888888888889
04027,21.782142857142855,16.323076923076922,18.91111111111111
05000,25.000000000416666,20.85,5.404347826086957
05001,22.28928571392857,17.076923076923077,9.71111111111111
05003,22.717857143214285,21.115384615384617,10.6
05005,22.500000000357144,13.684615384615386,8.77037037037037
05007,21.714285714285715,7.076923076923077,3.6538461538461537
05009,22.50714285714286,13.86923076923077,8.396296296296295
05011,22.42500000035714,18.676923076923078,9.440740740740742
05013,22.65000000025,19.335714285714285,19.15806451612903
05015,22.2821428575,16.984615384615385,7.859259259259259
05017,22.578571428214282,25.33076923076923,10.851851851851851
05019,22.49642857125,17.838461538461537,8.97037037037037
05021,22.571428571714286,17.96923076923077,9.825925925925926
05023,22.289285714285715,17.492307692307694,9.12962962962963
05025,26.299999999766666,13.092307692307692,5.396153846153846
05027,22.49642857142857,22.338461538461537,9.303703703703704
05029,22.27857142892857,16.615384615384617,8.95185185185185
05031,21.7821428575,15.653846153846153,8.040740740740741
05033,21.71428571392857,13.399999999999999,4.730769230769231
05035,21.567857143214287,19.96923076923077,8.88888888888889
05037,22.142857142857142,16.653846153846153,8.837037037037037
05039,22.285714285,20.907692307692308,9.52962962962963
05041,22.292857142857144,24.392307692307693,9.992592592592594
05043,22.499999999642856,17.584615384615383,10.14074074074074
05045,21.71071428632143,10.053846153846154,4.423076923076923
05047,22.0,15.86153846153846,7.962962962962963
05049,22.714285714285715,19.546153846153846,8.181481481481482
05051,21.789285713785716,13.53076923076923,8.518518518518519
05053,21.714285714392854,10.261538461538462,4.546153846153846
05055,22.139285714642856,12.36153846153846,5.688461538461539
05057,22.25357142857143,18.93846153846154,7.95925925925926
05059,22.25357142857143,17.946153846153848,8.78888888888889
05061,22.435714285714287,18.1,7.825925925925926
05063,22.500000000357144,16.96153846153846,9.233333333333334
05065,22.785714286428572,19.423076923076923,9.411111111111111
05067,22.2892857145,20.00769230769231,9.92222222222222
05069,21.78571428607143,18.33076923076923,9.88888888888889
05071,22.428571428571427,16.6,8.307407407407409
05073,22.5,22.753846153846155,9.133333333333333
05075,22.282142856928573,20.192307692307693,9.200000000000001
05077,22.35357142825,30.523076923076925,9.392592592592592
05079,21.785714285928574,16.76153846153846,9.262962962962964
05081,22.039285714285715,16.076923076923077,7.992592592592593
05083,22.289285714285715,15.415384615384616,8.503703703703705
05085,21.717857142857145,9.615384615384615,4.1692307692307695
05087,21.717857142857145,14.276923076923076,7.181481481481482
05089,22.7821428575,20.299999999999997,8.818518518518518
05091,21.782142856785715,18.423076923076923,7.666666666666667
05093,21.99642857142857,20.93846153846154,10.737037037037036
05095,22.571428570714286,24.892307692307693,8.744444444444444
05097,22.500000000357144,20.33076923076923,8.514814814814814
05099,22.52857142832143,21.23846153846154,8.285185185185185
05101,24.686206896551724,20.54615384615385,11.15
05103,22.5,19.915384615384614,9.685185185185185
05105,21.717857143357143,14.600000000000001,8.837037037037037
05107,22.28928571464286,30.646153846153847,9.6
05109,22.796428570714284,18.2,8.685185185185185
05111,21.785714285642857,19.184615384615384,8.566666666666666
05113,22.707142856785712,19.96153846153846,8.57037037037037
05115,22.360714285357144,16.4,8.348148148148148
05117,22.5,16.5,5.373076923076923
05119,21.710714286035714,16.1,4.638461538461538
05121,22.64642857107143,17.73076923076923,9.722222222222221
05123,22.075000000357143,27.27692307692308,9.762962962962964
05125,21.714285714392854,7.907692307692307,4.038461538461538
05127,22.28571428535714,18.784615384615385,7.229629629629629
05129,22.78571428607143,22.053846153846152,8.088888888888889
05131,21.71428571464286,15.684615384615386,7.92962962962963
05133,22.500000000535714,18.0,8.22962962962963
05135,22.571428571428573,19.307692307692307,9.385185185185186
05137,25.03793103448276,23.169230769230772,8.707407407407409
05139,22.432142857142857,16.9,9.807407407407409
05141,22.457142857142856,18.084615384615386,9.274074074074074
05143,21.717857142857145,10.146153846153847,3.619230769230769
05145,22.07142857107143,13.915384615384616,9.085185185185185
05147,22.757142857499996,23.846153846153847,12.85
05149,22.217857142714283,14.73076923076923,8.122222222222222
06000,24.991666666249998,14.825000000000001,7.07391304347826
06001,21.571428571785713,7.184615384615385,5.492307692307692
06003,33.027777778027776,26.936842105263157,25.283673469387757
06005,22.139285714607144,10.100000000000001,9.644444444444444
06007,21.78214285675,12.884615384615385,9.866666666666665
06009,22.28214285739286,13.107692307692307,9.907407407407407
06011,22.142857142857142,11.13846153846154,15.9
06013,21.57142857107143,7.392307692307692,5.446153846153846
06015,22.50357142857143,19.176923076923078,10.177777777777779
06017,21.56428571457143,6.884615384615385,5.8076923076923075
06019,21.71428571464286,17.346153846153847,12.24074074074074
06021,22.285714285714285,14.792307692307693,11.24074074074074
06023,22.357142857464286,17.646153846153847,8.562962962962963
06025,21.775000000357142,14.684615384615386,20.225925925925928
06027,22.607142857035715,13.061538461538463,8.6
06029,21.71428571464286,16.307692307692307,11.525925925925925
06031,21.78571428535714,14.984615384615385,12.314814814814815
06033,22.075000000357143,16.476923076923075,10.45185185185185
06035,22.3928571425,15.553846153846154,10.15925925925926
06037,21.575,12.076923076923077,9.844444444444445
06039,21.78571428535714,17.86923076923077,11.533333333333333
06041,21.57500000007143,5.546153846153846,4.115384615384615
06043,22.49999999975,15.553846153846154,9.87037037037037
06045,22.064285714642857,15.184615384615386,8.688888888888888
06047,21.75,18.96923076923077,12.64074074074074
06049,22.292857142857144,19.846153846153847,10.588888888888889
06051,22.642857142142855,10.3,9.21111111111111
06053,21.710714285714285,10.376923076923077,11.207407407407409
06055,21.789285714285715,7.300000000000001,5.0807692307692305
06057,21.928571428785716,10.353846153846153,8.903703703703703
06059,21.567857142142856,7.553846153846154,4.819230769230769
06061,21.57500000007143,5.084615384615384,5.303846153846154
06063,22.782142857035716,15.569230769230769,12.27037037037037
06065,21.574999999285716,10.346153846153847,10.007407407407406
06067,21.575,10.96923076923077,9.366666666666667
06069,21.564285714285713,7.300000000000001,7.9692307692307685
06071,21.567857142857143,11.13076923076923,9.566666666666666
06073,21.575000000714283,8.315384615384614,5.384615384615385
06075,21.5678571425,8.476923076923077,4.730769230769231
06077,21.72142857142857,10.446153846153846,11.925925925925926
06079,21.75357142882143,9.715384615384615,8.292592592592593
06081,21.571428571214287,4.7846153846153845,4.273076923076923
06083,21.71428571392857,11.669230769230769,8.7
06085,21.575,5.269230769230769,5.253846153846154
06087,21.710714285714285,8.438461538461539,7.092307692307693
06089,21.778571428499998,12.169230769230769,10.303703703703704
06091,22.503571428821427,27.522222222222222,20.840625
06093,22.496428571071426,16.615384615384617,11.192592592592591
06095,21.717857142857145,8.484615384615385,6.300000000000001
06097,21.714285714285715,7.376923076923077,5.126923076923077
06099,21.717857143214285,12.73076923076923,12.033333333333333
06101,21.782142856785715,14.246153846153845,12.722222222222221
06103,22.071428571428573,14.215384615384616,10.074074074074074
06105,22.43214285692857,19.46153846153846,11.162962962962963
06107,21.710714285714285,15.823076923076922,12.9
06109,22.07499999975,12.207692307692307,9.866666666666665
06111,21.717857142857145,8.138461538461538,5.707692307692308
06113,21.56428571392857,8.823076923076924,9.351851851851851
06115,21.77857142857143,14.176923076923078,11.825925925925926
08000,25.008333333458335,11.299999999999999,5.113043478260869
08001,21.575,8.453846153846154,8.692592592592591
08003,22.721428571785715,17.46923076923077,7.866666666666667
08005,21.56428571442857,7.553846153846154,4.6230769230769235
08007,24.651724138172415,14.407692307692308,8.437037037037037
08009,22.921428571071427,20.03076923076923,29.072340425531916
08011,22.74285714289286,22.692307692307693,21.549999999999997
08013,21.714285714107145,6.800000000000001,4.0346153846153845
08014,16.99999999941667,3.769230769230769,4.230769230769231
08015,22.707142857178575,10.86923076923077,7.611111111111111
08017,28.49032258016129,28.216666666666665,18.137999999999998
08019,21.57142857132143,12.092857142857143,7.777777777777778
08021,22.92142857142857,16.96153846153846,8.533333333333333
08023,22.928571428571427,24.553846153846152,23.25588235294118
08025,22.507142857071432,24.46153846153846,26.166666666666668
08027,24.369999999799997,19.392857142857142,33.47674418604651
08029,22.289285714285715,14.330769230769231,7.71111111111111
08031,21.571428571428573,10.23076923076923,8.414814814814815
08033,28.13124999978125,27.927777777777777,29.612765957446808
08035,21.571428571357142,2.176923076923077,3.8076923076923075
08037,22.360714286214286,6.869230769230769,4.476923076923077
08039,21.567857142642858,4.6,4.042307692307692
08041,21.710714285821428,7.884615384615385,8.533333333333333
08043,22.071428571785713,13.684615384615386,8.614814814814814
08045,22.396428570714285,9.784615384615385,8.155555555555555
08047,25.0666666668,20.13888888888889,16.512903225806454
08049,22.464285714178573,8.346153846153847,7.903703703703703
08051,22.71071428542857,10.86923076923077,6.9222222222222225
08053,28.0225000002,20.25,11.908
08055,22.282142856892857,20.123076923076926,9.61111111111111
08057,25.03103448262069,28.900000000000002,20.798000000000002
08059,21.567857142464284,5.43076923076923,4.392307692307693
08061,25.867741935451612,27.63157894736842,17.308
08063,22.71428571392857,13.546153846153846,19.587878787878786
08065,22.32142857107143,11.615384615384615,10.839285714285714
08067,22.146428570678573,9.223076923076922,7.31851851851852
08069,21.7142857145,7.792307692307692,7.485185185185186
08071,22.714285714285715,20.63076923076923,7.966666666666667
08073,22.385714285714283,14.723076923076924,24.900000000000002
08075,22.49999999982143,14.399999999999999,6.314814814814815
08077,21.789285714214287,9.607692307692307,7.97037037037037
08079,32.394736842342105,19.9,13.322000000000001
08081,22.61428571385714,11.146153846153847,7.807407407407408
08083,22.292857142607144,15.600000000000001,7.748148148148148
08085,22.282142856785715,13.13076923076923,7.82962962962963
08087,22.078571427857145,11.46923076923077,6.877777777777777
08089,22.27857142892857,19.176923076923078,7.877777777777777
08091,30.590625000125,20.99473684210526,26.74054054054054
08093,21.564285714642857,6.976923076923077,4.1923076923076925
08095,22.7821428575,19.02857142857143,30.926086956521736
08097,22.532142857107143,11.742857142857144,4.853846153846154
08099,22.717857142857145,18.299999999999997,6.674074074074074
08101,21.785714286285717,13.092307692307692,8.511111111111111
08103,22.85357142867857,16.54285714285714,16.383333333333333
08105,22.714285714285715,15.669230769230769,8.688888888888888
08107,22.60714285667857,6.8538461538461535,4.4192307692307695
08109,25.24137931,23.076923076923077,8.637037037037036
08111,31.867567567243245,21.28,19.104
08113,23.562068965448276,22.38125,8.562962962962963
08115,22.78928571392857,31.016666666666666,26.026
08117,22.435714286,6.884615384615385,4.046153846153846
08119,21.72142857175,8.392307692307693,8.262962962962963
08121,22.785714285892855,18.22142857142857,29.226829268292683
08123,21.757142856428572,8.1,4.757692307692308
08125,22.714285714285715,13.938461538461537,11.479310344827585
09000,25.0083333335,12.275,5.647826086956522
09001,21.71428571442857,7.815384615384615,4.8730769230769235
09003,21.56785714317857,8.938461538461539,8.696296296296296
09005,21.999999999642856,7.6923076923076925,4.9
09007,21.57857142842857,5.361538461538462,4.396153846153846
09009,21.717857142857145,10.353846153846153,8.692592592592591
09011,21.717857143071427,8.253846153846153,8.444444444444445
09013,21.571428571785713,6.953846153846154,4.361538461538462
09015,21.896428571428572,11.26923076923077,8.651851851851852
10000,25.00000000020833,15.325000000000001,5.213043478260869
10001,21.7821428575,11.13076923076923,8.248148148148148
10003,21.571428571428573,9.561538461538461,4.688461538461539
10005,21.889285714285712,12.192307692307692,8.170370370370371
11000,25.004166666625,23.025000000000002,7.208695652173914
11001,21.574999999964287,15.953846153846154,6.492307692307692
12000,24.995833333333334,17.224999999999998,5.469565217391304
12001,21.749999999607144,12.600000000000001,7.12962962962963
12003,21.57142857085714,14.084615384615384,8.096296296296297
12005,21.782142857071427,14.615384615384615,8.34074074074074
12007,22.210714285821428,16.784615384615385,7.688888888888889
12009,21.717857143,10.584615384615384,5.196153846153846
12011,21.57499999964286,10.738461538461538,4.803846153846154
12013,22.321428571464285,19.50769230769231,7.703703703703703
12015,21.796428571642856,12.007692307692308,8.892592592592594
12017,21.925,15.938461538461537,9.018518518518519
12019,21.56785714307143,7.576923076923077,4.4
12021,21.710714285714285,11.115384615384615,4.961538461538462
12023,22.071428571785713,15.507692307692308,7.92962962962963
12027,22.214285714285715,24.53846153846154,7.97037037037037
12029,22.364285714214283,22.192307692307693,7.977777777777778
12031,21.57142857132143,13.3,8.38888888888889
12033,21.71785714257143,17.83076923076923,7.988888888888888
12035,21.889285714142858,11.823076923076922,5.907692307692307
12037,22.3178571425,22.36923076923077,6.948148148148149
12039,21.710714285714285,25.423076923076923,8.151851851851852
12041,22.858620689655172,14.561538461538463,7.722222222222222
12043,23.451724137586208,16.76923076923077,8.04814814814815
12045,22.03571428535714,16.1,7.84074074074074
12047,22.31785714292857,24.215384615384615,8.144444444444444
12049,22.146428571642854,18.26923076923077,8.57777777777778
12051,21.996428571357143,18.907692307692308,10.562962962962963
12053,21.5678571425,11.26923076923077,9.248148148148148
12055,21.92142857142857,14.807692307692308,8.666666666666666
12057,21.571428571428573,12.584615384615384,4.765384615384615
12059,22.285714285964286,20.26153846153846,7.688888888888889
12061,21.785714285214286,12.238461538461538,9.68888888888889
12063,22.282142857142855,18.96923076923077,7.403703703703704
12065,21.7071428575,15.707692307692307,7.892592592592592
12067,26.303333333,19.315384615384616,21.623529411764704
12069,21.5642857135,9.76923076923077,5.1461538461538465
12071,21.703571428928573,11.507692307692308,5.119230769230769
12073,21.710714285749997,11.830769230769231,7.388888888888889
12075,22.3928571425,21.27692307692308,8.103703703703705
12077,23.417241378965517,20.33076923076923,23.405882352941177
12079,22.28571428607143,21.23076923076923,7.951851851851852
12081,21.724999999999998,9.938461538461537,4.88076923076923
12083,21.71428571392857,12.961538461538462,8.777777777777779
12085,21.721428571535714,10.676923076923078,5.046153846153846
12086,21.575,11.8,8.151851851851852
12087,21.924999999892858,11.623076923076923,3.696153846153846
12089,21.57857142857143,8.753846153846153,4.5
12091,21.785714285964286,9.376923076923077,4.026923076923077
12093,22.0,19.784615384615385,8.481481481481481
12095,21.56428571392857,12.884615384615385,4.919230769230769
12097,21.5678571425,12.676923076923078,8.907407407407407
12099,21.567857142857143,10.207692307692307,5.096153846153846
12101,21.571428571964283,10.576923076923077,8.65925925925926
12103,21.571428571785713,10.461538461538462,8.237037037037036
12105,21.710714285714285,14.346153846153847,8.75925925925926
12107,21.92857142892857,25.930769230769233,8.4
12109,21.56785714296429,4.646153846153846,3.9000000000000004
12111,21.717857143214285,11.576923076923077,9.774074074074074
12113,21.714285714357143,7.769230769230769,4.4884615384615385
12115,21.707142857607145,8.669230769230769,4.915384615384616
12117,21.57499999975,7.415384615384616,4.6230769230769235
12119,21.85714285707143,14.515384615384615,5.926923076923076
12121,22.28214285739286,19.453846153846154,7.6037037037037045
12123,22.282142856785715,19.54615384615385,8.325925925925926
12125,22.25714285714286,17.96923076923077,7.12962962962963
12127,21.721428571714284,12.476923076923075,8.540740740740741
12129,23.06206896551724,10.423076923076923,3.996153846153846
12131,22.035714285178575,12.569230769230769,4.188461538461539
12133,22.285714285714285,19.13076923076923,8.051851851851852
13000,25.0,19.075,6.01304347826087
13001,22.564285713964285,19.076923076923077,9.296296296296296
13003,24.972413793068966,25.54615384615385,8.988888888888889
13005,22.571428571357142,23.784615384615385,8.203703703703704
13007,24.293333333266666,25.623076923076926,32.964285714285715
13009,22.071428571785713,20.515384615384615,9.08148148148148
13011,22.467857142857145,13.930769230769231,8.11111111111111
13013,21.571428571428573,8.661538461538461,5.0346153846153845
13015,21.56428571392857,10.876923076923077,5.7846153846153845
13017,22.507142856785716,22.77692307692308,10.05925925925926
13019,22.285714286428572,18.415384615384617,8.540740740740741
13021,21.782142857142855,24.00769230769231,8.58148148148148
13023,22.292857142857144,18.96923076923077,9.966666666666667
13025,23.44137931010345,17.361538461538462,8.799999999999999
13027,21.78571428607143,22.553846153846152,7.32962962962963
13029,21.71071428542857,7.492307692307692,4.630769230769231
13031,22.071428571428573,17.676923076923078,8.42222222222222
13033,21.717857143178573,19.007692307692306,9.907407407407407
13035,21.564285714321425,12.976923076923075,9.174074074074074
13037,22.503571428214286,27.6,18.248387096774195
13039,21.928571429285714,11.484615384615385,8.6
13043,22.57857142892857,22.72307692307692,7.640740740740741
13045,21.564285714285713,13.115384615384615,9.0
13047,21.71428571392857,10.930769230769231,7.9
13049,22.139285714321428,22.1,8.225925925925926
13051,21.707142857214283,15.384615384615385,8.511111111111111
13053,21.707142857,12.707692307692307,18.766666666666666
13055,22.21071428557143,19.392307692307693,8.674074074074074
13057,21.578571428214286,6.1,4.346153846153846
13059,21.7821428575,17.315384615384616,7.655555555555555
13061,22.93571428557143,26.123076923076926,32.517073170731706
13063,21.564285714285713,17.73076923076923,9.477777777777778
13065,22.314285714285713,21.284615384615385,14.1
13067,21.578571428035712,7.946153846153846,4.769230769230769
13069,22.496428571071426,24.553846153846152,8.929629629629629
13071,22.214285714285715,20.015384615384615,7.9222222222222225
13073,21.72499999975,6.43076923076923,4.338461538461538
13075,22.285714285714285,19.892307692307693,8.511111111111111
13077,21.578571428464283,7.761538461538462,4.896153846153846
13079,25.503333333,15.976923076923075,8.562962962962963
13081,22.214285714285715,24.63076923076923,9.325925925925926
13083,21.7178571425,10.86153846153846,8.233333333333334
13085,24.526666666666664,8.661538461538461,4.7846153846153845
13087,22.214285714285715,23.77692307692308,8.796296296296296
13089,21.5678571425,14.13076923076923,5.7192307692307685
13091,22.435714286071427,22.692307692307693,8.922222222222222
13093,22.28214285739286,22.199999999999996,9.14074074074074
13095,21.7821428575,24.63076923076923,8.981481481481481
13097,21.571428571428573,12.653846153846153,9.114814814814816
13099,22.289285714285715,26.838461538461537,8.407407407407407
13101,24.57575757569697,20.13076923076923,30.109302325581396
13103,21.710714285785713,8.323076923076922,4.6230769230769235
13105,22.28571428535714,20.076923076923077,9.429629629629629
13107,22.575000000035715,22.56153846153846,9.670370370370371
13109,22.317857142857143,23.915384615384614,7.507407407407407
13111,22.285714285714285,15.161538461538461,8.72962962962963
13113,21.567857142571427,5.5,4.469230769230769
13115,21.782142856785715,15.884615384615385,9.055555555555555
13117,21.575000000142857,4.023076923076923,4.092307692307692
13119,22.467857142857145,17.992307692307694,8.877777777777778
13121,21.574999999928572,12.376923076923077,5.65
13123,22.13928571392857,15.176923076923078,8.64074074074074
13125,27.975757575878788,26.60625,29.102272727272727
13127,21.792857142857144,16.507692307692306,8.422222222222222
13129,22.071428571785713,12.3,8.781481481481482
13131,22.27857142821429,21.04615384615385,7.655555555555555
13133,22.214285714285715,16.623076923076926,10.18148148148148
13135,21.571428571428573,9.907692307692308,4.8
13137,22.210714285714285,13.323076923076922,8.4
13139,21.789285714285715,10.576923076923077,4.703846153846154
13141,22.50714285735714,28.753846153846155,11.662962962962963
13143,21.571428571785713,12.884615384615385,9.05925925925926
13145,21.714285714,6.823076923076924,4.415384615384616
13147,22.28928571464286,16.407692307692308,9.55925925925926
13149,21.578571428214286,16.046153846153846,8.651851851851852
13151,21.571428571214287,8.592307692307692,5.369230769230769
13153,21.792857143107142,10.876923076923077,4.892307692307693
13155,22.539285714285715,20.915384615384614,9.751851851851852
13157,22.110714285357144,10.23076923076923,5.007692307692308
13159,21.575000000714287,13.069230769230769,8.696296296296296
13161,22.575,20.415384615384614,9.62962962962963
13163,22.32142857132143,20.984615384615385,10.437037037037037
13165,22.285714286,24.99230769230769,10.196296296296296
13167,22.57142857089286,23.36923076923077,8.596296296296297
13169,21.782142856678572,11.5,8.248148148148148
13171,21.567857142857143,13.830769230769231,9.562962962962963
13173,24.348275862068967,19.692307692307693,7.9
13175,22.289285714285715,20.907692307692308,9.329629629629629
13177,21.79642857082143,9.515384615384615,4.565384615384615
13179,21.782142856857142,16.646153846153847,8.374074074074075
13181,22.107142857142858,17.5,9.2
13183,24.83,14.038461538461538,7.751851851851852
13185,21.785714285714285,21.653846153846153,7.574074074074074
13187,22.139285714285712,12.315384615384614,8.648148148148149
13189,21.71428571392857,19.146153846153847,9.437037037037037
13191,21.782142857142855,21.46923076923077,8.08148148148148
13193,22.282142857035716,26.00769230769231,10.011111111111111
13195,21.78928571392857,14.546153846153846,7.966666666666667
13197,21.710714285714285,20.253846153846155,7.97037037037037
13199,21.574999999928572,22.576923076923077,9.477777777777778
13201,22.503571428928574,23.4,15.363333333333333
13205,22.28928571407143,23.03076923076923,8.559259259259258
13207,21.775000000000002,11.2,8.637037037037036
13209,22.753571428928574,20.03846153846154,9.648148148148149
13211,21.857142857857145,11.492307692307692,5.06923076923077
13213,21.789285714035714,14.753846153846155,9.31111111111111
13215,21.72142857107143,18.93846153846154,8.892592592592592
13217,21.567857142857143,12.838461538461539,6.18076923076923
13219,21.782142857107143,4.8769230769230765,3.8076923076923075
13221,21.782142856785715,12.446153846153846,7.9296296296296305
13223,21.571428571571428,7.092307692307693,4.834615384615384
13225,22.00357142857143,19.43846153846154,9.425925925925926
13227,21.564285714285713,10.207692307692309,4.9692307692307685
13229,22.214285714285715,15.723076923076924,8.192592592592591
13231,21.57142857107143,8.2,5.3538461538461535
13233,22.010714285714283,17.2,8.437037037037037
13235,22.035714286142856,19.515384615384615,7.866666666666666
13237,22.13928571392857,17.346153846153847,9.314814814814815
13239,29.48484848478788,32.05,32.52916666666667
13241,22.71428571464286,15.669230769230769,9.255555555555556
13243,22.289285714285715,26.215384615384615,9.448148148148148
13245,21.71428571464286,20.853846153846156,8.95185185185185
13247,21.57857142857143,13.346153846153847,9.322222222222221
13249,25.000000000333333,15.846153846153847,24.36764705882353
13251,22.289285714285715,21.299999999999997,9.966666666666667
13253,22.28928571392857,23.700000000000003,8.9
13255,21.571428571428573,21.607692307692307,9.762962962962964
13257,22.50357142857143,17.007692307692306,8.92222222222222
13259,22.467857143178573,26.27692307692308,14.779310344827588
13261,22.217857143214285,26.153846153846153,9.296296296296296
13263,22.357142857142858,25.515384615384615,8.825925925925926
13265,30.80285714288571,38.388888888888886,30.375
